region,nuts_id,level,year,month,path,green_pct,brown_pct,index,country
FRI_Nouvelle-Aquitaine,FRI,1,2023,4,output/FRI_Nouvelle-Aquitaine/2023/FRI_Nouvelle-Aquitaine_2023-04-01.png,68.56844714015521,17.052979412595928,51.51546772755928,FR
FRI_Nouvelle-Aquitaine,FRI,1,2023,6,output/FRI_Nouvelle-Aquitaine/2023/FRI_Nouvelle-Aquitaine_2023-06-01.png,65.36365697147241,15.999250191811397,49.36440677966101,FR
FRI_Nouvelle-Aquitaine,FRI,1,2023,10,output/FRI_Nouvelle-Aquitaine/2023/FRI_Nouvelle-Aquitaine_2023-10-01.png,32.9486778281959,26.260453067681983,6.688224760513915,FR
FRI_Nouvelle-Aquitaine,FRI,1,2023,2,output/FRI_Nouvelle-Aquitaine/2023/FRI_Nouvelle-Aquitaine_2023-02-01.png,35.968465336207494,26.108233085320908,9.860232250886586,FR
FRI_Nouvelle-Aquitaine,FRI,1,2023,12,output/FRI_Nouvelle-Aquitaine/2023/FRI_Nouvelle-Aquitaine_2023-12-01.png,23.913245488505215,16.835634768710392,7.077610719794823,FR
FRI_Nouvelle-Aquitaine,FRI,1,2026,2,output/FRI_Nouvelle-Aquitaine/2026/FRI_Nouvelle-Aquitaine_2026-02-01.png,39.53823410325703,14.983851376164067,24.554382727092964,FR
FRI_Nouvelle-Aquitaine,FRI,1,2026,6,output/FRI_Nouvelle-Aquitaine/2026/FRI_Nouvelle-Aquitaine_2026-06-01.png,38.26576733189625,40.965510047979976,-2.699742716083726,FR
FRI_Nouvelle-Aquitaine,FRI,1,2026,4,output/FRI_Nouvelle-Aquitaine/2026/FRI_Nouvelle-Aquitaine_2026-04-01.png,70.01555872331548,11.940233641610458,58.07532508170502,FR
FRI_Nouvelle-Aquitaine,FRI,1,2026,1,output/FRI_Nouvelle-Aquitaine/2026/FRI_Nouvelle-Aquitaine_2026-01-01.png,36.921399637214634,16.17637383809998,20.745025799114654,FR
FRI_Nouvelle-Aquitaine,FRI,1,2026,3,output/FRI_Nouvelle-Aquitaine/2026/FRI_Nouvelle-Aquitaine_2026-03-01.png,58.25829219108546,13.75773590153675,44.50055628954871,FR
